Time Steps,Interpolated Volumes
0.29350546874999994,99.79
0.295763203125,100.08
0.29802093749999997,100.39
0.30027867187499996,100.71
0.30253640624999995,101.03
0.304794140625,101.38
0.307051875,101.73
0.30930960937499996,102.09
0.31156734374999995,102.47
0.313825078125,102.86
0.3160828125,103.26
0.31834054687499996,103.66
0.32059828124999995,104.08
0.322856015625,104.51
0.32511375,104.94
0.32737148437499997,105.39
0.32962921874999995,105.84
0.33188695312499994,107.42
0.3341446875,106.78
0.33640242187499997,107.26
0.33866015624999996,107.75
0.34091789062499994,108.25
0.343175625,108.76
0.34543335937499997,109.28
0.34769109374999996,109.81
0.34994882812499994,110.34
0.3522065625,110.89
0.354464296875,111.45
0.35672203124999996,112.01
0.35897976562499995,112.59
0.3612375,113.17
0.363495234375,113.75
0.36575296874999996,114.31
0.36801070312499995,114.85
0.37026843749999994,115.36
0.372526171875,115.86
0.37478390624999997,116.34
0.37704164062499995,116.8
0.37929937499999994,118.3
0.381557109375,117.65
0.38381484374999997,118.05
0.38607257812499995,118.42
0.38833031249999994,118.78
0.390588046875,119.12
0.39284578124999997,119.43
0.39510351562499996,119.73
0.39736124999999994,120.0
0.39961898437499993,120.26
0.40187671875,120.49
0.40413445312499996,120.71
0.40639218749999995,120.9
0.40864992187499993,121.08
0.41090765625,121.23
0.41316539062499996,121.34
0.41542312499999995,121.4
0.41768085937499994,121.43
0.41993859375,121.41
0.42219632812499996,121.35
0.42445406249999995,121.25
0.42671179687499994,120.42
0.42896953125,120.92
0.43122726562499997,120.69
0.43348499999999995,120.42
0.43574273437499994,120.11
0.4380004687499999,119.75
0.44025820312499997,119.36
0.44251593749999996,118.92
0.44477367187499994,118.44
0.44703140624999993,117.91
0.44928914062499997,117.35
0.45154687499999996,116.74
0.45380460937499995,116.09
0.45606234374999993,115.4
0.458320078125,114.67
0.46057781249999996,113.93
0.46283554687499995,113.19
0.46509328124999993,112.45
0.467351015625,111.7
0.46960874999999996,110.96
0.47186648437499995,110.22
0.47412421874999994,107.0
0.4763819531249999,108.73
0.47863968749999997,107.99
0.48089742187499995,107.25
0.48315515624999994,106.5
0.4854128906249999,105.76
0.48767062499999997,105.02
0.48992835937499996,104.27
0.49218609374999994,103.53
0.49444382812499993,102.78
0.49670156249999997,102.04
0.49895929687499996,101.29
0.50121703125,100.55
0.5034747656249999,99.8
0.5057324999999999,99.06
0.5079902343749999,98.31
0.5102479687499999,97.58
0.512505703125,96.85
0.5147634375,96.12
0.517021171875,95.41
0.51927890625,94.7
0.5215366406249999,91.48
0.5237943749999999,93.3
0.5260521093749999,92.61
0.5283098437499999,91.93
0.530567578125,91.26
0.5328253125,90.59
0.535083046875,89.93
0.53734078125,89.27
0.5395985156249999,88.62
0.5418562499999999,87.98
0.5441139843749999,87.35
0.5463717187499999,86.72
0.5486294531249999,86.1
0.5508871875,85.48
0.553144921875,84.88
0.55540265625,84.27
0.557660390625,83.68
0.5599181249999999,83.09
0.5621758593749999,82.51
0.5644335937499999,81.93
0.5666913281249999,81.36
0.5689490625,78.59
0.571206796875,80.23
0.57346453125,79.68
0.575722265625,79.13
0.5779799999999999,78.59
0.5802377343749999,78.05
0.5824954687499999,77.52
0.5847532031249999,77.0
0.5870109374999999,76.48
0.589268671875,75.97
0.59152640625,75.46
0.593784140625,74.96
0.5960418749999999,74.47
0.5982996093749999,73.98
0.6005573437499999,73.5
0.6028150781249999,73.02
0.6050728124999999,72.55
0.607330546875,72.08
0.60958828125,71.62
0.611846015625,71.16
0.61410375,70.71
0.6163614843749999,68.39
0.6186192187499999,69.83
0.6208769531249999,69.39
0.6231346874999999,68.96
0.6253924218749999,68.53
0.62765015625,68.11
0.629907890625,67.69
0.632165625,67.28
0.6344233593749999,66.88
0.6366810937499999,66.47
0.6389388281249999,66.08
0.6411965624999999,65.69
0.6434542968749999,65.3
0.64571203125,64.92
0.647969765625,64.54
0.6502275,64.17
0.652485234375,63.81
0.6547429687499999,63.44
0.6570007031249999,63.09
0.6592584374999999,62.74
0.6615161718749999,62.39
0.6637739062499999,60.53
0.666031640625,61.72
0.668289375,61.39
0.670547109375,61.06
0.6728048437499999,60.74
0.6750625781249999,60.43
0.6773203124999999,60.12
0.6795780468749999,59.81
0.6818357812499999,59.51
0.684093515625,59.22
0.68635125,58.93
0.688608984375,58.64
0.6908667187499999,58.37
0.6931244531249999,58.09
0.6953821874999999,57.82
0.6976399218749999,57.56
0.6998976562499999,57.3
0.7021553906249999,57.05
0.704413125,56.8
0.706670859375,56.56
0.70892859375,56.32
0.7111863281249999,55.0
0.7134440624999999,55.86
0.7157017968749999,55.64
0.7179595312499999,55.42
0.7202172656249999,55.21
0.722475,55.0
